located Name,Wattage,Price,Efficiency,Matched Tier Model,Tier,Matched Tier Model Info,Similarity,Image URL,modularity,Product URL,size,color,atxver
Corsair HX1200i (2025),1200,199.9,80+ Platinum,corsair hx i 2025,A+,"Minor changes on the primary side, overall very similar; merely a refresh. Embossed cables instead of flat cables from older generations. (Fancy)",130.5814814814815,https://m.media-amazon.com/images/I/41639Z5b2tL.jpg,Full,,ATX,Black,ATX 3.x
Asus ROG THOR P2 Gaming,850,200.0,80+ Platinum,asus rog thor platinum,A,,101.65555555555555,https://cdna.pcpartpicker.com/static/forever/images/product/85403bbe5ccb27af16a079b02ca84ae5.256p.jpg,Full,,ATX,Black / Silver,ATX 2.x
Enermax PlatiGemini,1200,202.09,80+ Platinum,enermax platigemini,A,OCP originally set way too high; fixed in later reviews from July 2024. Excellent electrical performance. ATX 3.1 and ATX12VO compatible.,128.95,https://cdna.pcpartpicker.com/static/forever/images/product/699d4fd3b7a2b8d8c6e52ec42e3e855a.256p.jpg,Full,,ATX,Black,ATX 3.x
SeaSonic VERTEX PX-750,750,204.42,80+ Platinum,seasonic vertex platinum px,A-,,128.35,https://cdna.pcpartpicker.com/static/forever/images/product/53793b9fe70a53ee620d376bc4db3e1d.256p.jpg,Full,,ATX,Black / Silver,ATX 3.x
Lian Li EDGE,1000,205.85,80+ Platinum,lian li edge platinum,A,German bulk caps; dual-chamber L-shape design; platform is an EPS-0100 modified to put the modular inputs on the main PCB.,129.05,https://cdna.pcpartpicker.com/static/forever/images/product/0f7d3cf44d7b3628c00c65f3f476d52e.256p.jpg,Full,,ATX,White,ATX 3.x
Corsair RM1000x (2021),1000,206.9,80+ Gold,corsair rm x 2021,A+,"180mm length, Sunon Magnetic Levitation (Maglev) bearing fan.",128.5814814814815,https://cdna.pcpartpicker.com/static/forever/images/product/2e9c1e7ffca723f2acf802efc7f4e331.256p.jpg,Full,,ATX,Black,ATX 2.x
Asus ROG STRIX 1000P GAMING,1000,207.5,80+ Platinum,asus rog strix platinum,A,Much better performance than the 1200W model and fewer issues despite using the same platform. 5VSB OCP set high.,105.15,https://cdna.pcpartpicker.com/static/forever/images/product/00740342f05d6f0c6cb281dae99939b7.256p.jpg,Full,,ATX,White,ATX 3.x
Chieftec PowerPlay GPU-FC,1200,207.53,80+ Platinum,chieftec chieftronic powerplay gpu fc platinum,A+,Semi-digital,118.3,https://cdna.pcpartpicker.com/static/forever/images/product/e1e34b3698f10d51a8b486dcfb5cb513.256p.jpg,Full,,ATX,Black / Red,ATX 2.x
Thermaltake Toughpower PF1 - TT Premium Edition,1050,207.88,80+ Platinum,thermaltake toughpower pf1 premium,A-,"Quite loud under full load, ~39dbA",128.2,https://cdna.pcpartpicker.com/static/forever/images/product/2fdbda29e54abd6e43fe82bf5489f70d.256p.jpg,Full,,ATX,Black,ATX 2.x
be quiet! Straight Power 12,1200,207.89,80+ Platinum,be quiet straight power 12,A+*,180mm length; needs transient response testing.,118.8,https://cdna.pcpartpicker.com/static/forever/images/product/ed6b9e88000d7dc9e6b6ea0e06b20532.256p.jpg,Full,,ATX,Black,ATX 3.x
Asus ROG Strix,1000,208.0,80+ Platinum,asus rog strix platinum,A,Much better performance than the 1200W model and fewer issues despite using the same platform. 5VSB OCP set high.,129.15,https://cdna.pcpartpicker.com/static/forever/images/product/68d59d4cd47252cb8074986bac2f0cb8.256p.jpg,Full,,ATX,Black,ATX 3.x
SeaSonic FOCUS GX-850 ATX 3.0,850,209.0,80+ Gold,seasonic focus gx v3 atx 3 0,A*,Transient response and OTP isn't tested,128.9,https://m.media-amazon.com/images/I/41VMMgjmT7L.jpg,Full,,ATX,Black,ATX 3.x
Antec NE1000G M ATX3.0,1000,209.0,80+ Gold,No Match,N/A,No Match Info,0,https://cdna.pcpartpicker.com/static/forever/images/product/cbd3c5accd08fbe9dee03a7ed0000697.256p.jpg,Full,,ATX,Black,N/A
Enermax Revolution D.F. X,1650,209.24,80+ Gold,enermax revolution d f x,B,2023 batches suffered recalls due to leaking bearings.,128.7,https://cdna.pcpartpicker.com/static/forever/images/product/5afd8f41082bba02269179b91aff94dd.256p.jpg,Full,,ATX,Black,ATX 3.x
Corsair HX1000i (2023),1000,209.57,80+ Platinum,corsair hx i 2023,A+,Refresh with included 12V-2x6 cable and listed ATX 3.1 compliance. Actual design appears to be the same internally.,129.5814814814815,https://cdna.pcpartpicker.com/static/forever/images/product/c6c707c9177df677d1b642efe8a9fb2d.256p.jpg,Full,,ATX,Black,ATX 3.x
Thermaltake Toughpower GF3 Snow,1200,209.99,80+ Gold,thermaltake toughpower gf3 premium swap tpd flg,A-*,,131.0780701754386,https://m.media-amazon.com/images/I/41qanwg0rvL.jpg,Full,,ATX,White,ATX 3.x
Corsair HX1000i SHIFT,1000,210.45,,No Match,N/A,No Match Info,0,https://cdna.pcpartpicker.com/static/forever/images/product/f51adbfc14c24903abd7205388434cda.256p.jpg,Full / Side,,ATX,Black,N/A
Montech TITAN GOLD 1200W,1200,210.89,80+ Gold,montech titan gold,A+,,128.15,https://cdna.pcpartpicker.com/static/forever/images/product/c20a02c92d2ff3a4d80206d09c1fccbd.256p.jpg,Full,,ATX,Black,ATX 3.x
Antec High Current Gamer PRO ATX3.1,1000,213.62,80+ Platinum,antec atom high current gamer hcg pro platinum,A,,109.18888888888888,https://cdna.pcpartpicker.com/static/forever/images/product/0298b90dc809513615b378f9b85f48cb.256p.jpg,Full,,ATX,Black,ATX 3.x
Asus ROG Strix Aura Edition,750,214.52,80+ Gold,asus rog strix aura gold,A-,OPP is set way higher than necessary and isn't reduced even under high operating temperatures. Very poor 200% excursion response.,127.95,https://cdna.pcpartpicker.com/static/forever/images/product/7906b461b9927a788bd19f1ca19ca6e8.256p.jpg,Full,,ATX,Black,ATX 3.x
Thermaltake Toughpower GF3 TT Premium,1350,214.84,80+ Gold,thermaltake toughpower gf3 premium original tpd fsg,A,,105.82464788732393,https://cdna.pcpartpicker.com/static/forever/images/product/b422e4dfe6da14ae8eff69a9dc7cbc9c.256p.jpg,Full,,ATX,Black,ATX 3.x
Cooler Master MWE Gold V2 ATX3.0,1250,216.09,80+ Gold,cooler master mwe v2 gold atx 3 0,B+,,133.54545454545456,https://m.media-amazon.com/images/I/51RCWsWTsPL.jpg,Full,,ATX,Black,ATX 2.x
Enermax MaxTytan,750,216.27,80+ Titanium,enermax maxtytan,A-,Overall performance is not that great despite a capable platform. Platform just needs to be tuned better.,125.3,https://images-na.ssl-images-amazon.com/images/I/51sZudX7HUL.jpg,Full,,ATX,Black,ATX 2.x
Antec NE1000G M White ATX 3.0,1000,216.35,80+ Gold,antec atom neo eco ne gold ne g modular atx 3 0,A,,81.6047619047619,https://cdna.pcpartpicker.com/static/forever/images/product/b6d27806261945cf56ad666dd4e451de.256p.jpg,Full,,ATX,White,ATX 3.x
ADATA XPG CYBERCORE II,1000,216.78,80+ Platinum,adata xpg cybercore ii,A+,Semi-digital,128.6,https://cdna.pcpartpicker.com/static/forever/images/product/3c437cbb48457c0612eb16ea39e3fd60.256p.jpg,Full,,ATX,Black,ATX 3.x
EVGA 700 BQ,700,217.56,80+ Bronze,evga b series bq,C,,125.8,https://cdna.pcpartpicker.com/static/forever/images/product/a10d792f6eac9a4363f34272b1746248.256p.jpg,Semi,,ATX,Black,ATX 2.x
be quiet! Dark Power 13,750,219.0,80+ Titanium,be quiet dark power 13,A,"Bridgeless PFC, OCP needs tuning on all rails.",118.6,https://cdna.pcpartpicker.com/static/forever/images/product/cdf44697dff8d74746dfef9bb2175029.256p.jpg,Full,,ATX,Black,ATX 3.x
Thermaltake Toughpower GF1 Snow - TT Premium,750,219.0,80+ Gold,thermaltake toughpower gf1 premium 2024,B*,"Limited info; internal shots show it as a costdown GF A3 w/o 12VHPWR, Chinese caps and other cheap components; 140mm depth. Made in VN.",129.7,https://m.media-amazon.com/images/I/411ZU9E5WOL.jpg,Full,,ATX,White,ATX 2.x
Antec High Current Gamer PRO ATX3.1,850,220.0,80+ Platinum,antec atom high current gamer hcg pro platinum,A,,109.18888888888888,https://cdna.pcpartpicker.com/static/forever/images/product/300e62b3005d2a0530ddfe505c75aa1f.256p.jpg,Full,,ATX,Black,ATX 3.x
Thermaltake Toughpower GF1 - TT Premium,1200,222.4,80+ Gold,thermaltake toughpower gf1 premium 2021,A,,128.2,https://cdna.pcpartpicker.com/static/forever/images/product/871eef7c550de7172d684c16046e2e12.256p.jpg,Full,,ATX,Black,ATX 2.x
Silverstone Extreme 850R Platinum,850,222.9,,No Match,N/A,No Match Info,0,https://m.media-amazon.com/images/I/41wFco+xUfL.jpg,Full,,SFX,Black,N/A
MSI MAG A1200PLS PCIE5,1200,222.99,80+ Platinum,No Match,N/A,No Match Info,0,https://cdna.pcpartpicker.com/static/forever/images/product/7c281f814d894e05af5f902de4f78f9c.256p.jpg,Full,,ATX,Black / Green,N/A
Lian Li EDGE,1300,223.88,80+ Platinum,lian li edge platinum,A,German bulk caps; dual-chamber L-shape design; platform is an EPS-0100 modified to put the modular inputs on the main PCB.,129.05,https://cdna.pcpartpicker.com/static/forever/images/product/29833e8353ae67f63a7df509ec4a6367.256p.jpg,Full,,ATX,Black,ATX 3.x
"FSP Group Hydro Ti PRO,Gen 5",1000,224.37,80+ Titanium,fsp fortron sparkle hydro ti pro,A+,"Insane performer, extremely quiet, however the 850W model is discontinued.",91.82727272727271,https://cdna.pcpartpicker.com/static/forever/images/product/f81d2dff4a9ce525e7ee68bfd25ac049.256p.jpg,Full,,ATX,Black,ATX 3.x
Chieftec Polaris 3.0,1250,224.58,80+ Gold,chieftec chieftronic polaris atx 3 0 pps fc a3,B-,Fundamentally a Polaris ATX 3.0 refresh. Load regulation is somewhat subpar on the 1050W model.,110.3,https://m.media-amazon.com/images/I/41J94t6AWoL.jpg,Full,,ATX,Black,ATX 3.x
be quiet! Dark Power 12,750,225.9,80+ Titanium,be quiet dark power 12,A,,117.6,https://cdna.pcpartpicker.com/static/forever/images/product/0dbe2767c8cdae695c3d2bd4d039d18e.256p.jpg,Full,,ATX,Black,ATX 2.x
Silverstone HELA 850R,850,227.89,80+ Platinum,silverstone hela r platinum har pma,B+*,5V & 3.3V are rated at combined 100W (20A each) instead of 120W (22A each) from 850W HA-R PM. OTP/transient response values not tested.,106.23648648648648,https://cdna.pcpartpicker.com/static/forever/images/product/6c951d3e6f4950eed981b8a3d0bbcd0f.256p.jpg,Full,,ATX,Black / Silver,ATX 3.x
Zalman ACRUX,1000,228.49,80+ Platinum,zalman acrux arx ii,B*,,129.45,https://m.media-amazon.com/images/I/411MlJFB97L.jpg,Full,,ATX,Black / Silver,ATX 3.x
Thermaltake Toughpower PF1 - TT Premium Edition,1200,229.0,80+ Platinum,thermaltake toughpower pf1 premium,A-,"Quite loud under full load, ~39dbA",128.2,https://m.media-amazon.com/images/I/41eHRvf0MNL.jpg,Full,,ATX,Black,ATX 2.x
be quiet! Dark Power 14,1000,229.89,80+ Titanium,be quiet dark power 14,A,"Bridgeless PFC, very high component and build quality. OCP needs tuning on all rails. Excellent noise profile.",119.6,https://cdna.pcpartpicker.com/static/forever/images/product/ea76ce713a5f8cc568a895e86a481197.256p.jpg,Full,,ATX,Black,ATX 3.x
Silverstone Extreme Rz,1000,229.9,,No Match,N/A,No Match Info,0,https://m.media-amazon.com/images/I/41OB9dmvJ3L.jpg,Full,,SFX,Black,N/A
Asus ROG STRIX 1200P Gaming,1200,230.99,80+ Platinum,asus rog strix platinum,B+,"Multitude of minor issues leading to low overall performance, does not meet requirements for tier A in Aris' testing. Possible bad sample?",105.15,https://cdna.pcpartpicker.com/static/forever/images/product/3fb2d887e5a452db696692c8205dd369.256p.jpg,Full,,ATX,Black / Silver,ATX 3.x
Corsair HX1200i SHIFT,1200,237.01,,No Match,N/A,No Match Info,0,https://cdna.pcpartpicker.com/static/forever/images/product/aaddf1351428b2c835328aa973e1b1a4.256p.jpg,Full / Side,,ATX,Black,N/A
Silverstone Strider Platinum S,1200,238.65,80+ Platinum,silverstone strider platinum st pts,B-,Bad power good signal.,123.80172413793103,https://cdna.pcpartpicker.com/static/forever/images/product/69d82e84ffacd47701de53b292f980dc.256p.jpg,Full,,ATX,Black,ATX 2.x
Thermaltake Toughpower iRGB PLUS 1000 Platinum,1000,239.0,80+ Platinum,thermaltake toughpower irgb plus platinum,A+,,126.55,https://cdna.pcpartpicker.com/static/forever/images/product/1294e29e1c034d897a1fa12e7bcaa6ae.256p.jpg,Full,,ATX,Black,ATX 2.x
be quiet! Straight Power 11,1200,239.9,80+ Platinum,be quiet straight power 11 platinum,A,,116.75,https://m.media-amazon.com/images/I/41p8+JzLeYL.jpg,Full,,ATX,Black,ATX 2.x
Chieftec Polaris Pro,1300,240.47,80+ Platinum,chieftec chieftronic polaris pro ppx fc a3,A*,Little to no electrical performance data + nothing regarding protections; however platform is well reviewed.,119.6,https://cdna.pcpartpicker.com/static/forever/images/product/43a5069707b0aebeb7acd0ff9a07bd25.256p.jpg,Full,,ATX,Black,ATX 3.x
Zalman ACRUX,750,242.26,80+ Platinum,zalman acrux arx,B,,125.3,https://m.media-amazon.com/images/I/31WDWNqWlfL.jpg,Full,,ATX,Black / Silver,ATX 2.x
SeaSonic PRIME Fanless,700,242.89,80+ Titanium,seasonic prime fanless new titanium tx,A-,,128.9,https://m.media-amazon.com/images/I/51ns8bVr+pL.jpg,Full,,ATX,Black,ATX 2.x
Zalman TeraMax II,1200,244.13,80+ Gold,zalman teramax ii,B*,No proper transient testing. Protections weren't tested.,128.35,https://m.media-amazon.com/images/I/41Exsc23b+L.jpg,Full,,ATX,White,ATX 3.x
ASRock Phantom Gaming PG-1600G,1600,245.75,80+ Gold,asrock phantom gaming pg g,A,"FSP-57AZB. 12V-2x6 connector (GPU side) has thermistors to act as an ""OTP"".",125.3,https://cdna.pcpartpicker.com/static/forever/images/product/932bda86c9b2195dcf3f96261c5dc132.256p.jpg,Full,,ATX,Black,ATX 3.x
Cooler Master MWE Gold V2 ATX3.0,1050,246.74,80+ Gold,cooler master mwe v2 gold atx 3 0,B+,,133.54545454545456,https://cdna.pcpartpicker.com/static/forever/images/product/01e121e2c0b0fd3af5b51735ffde1b9f.256p.jpg,Full,,ATX,White,ATX 2.x
be quiet! Dark Power 13,850,247.17,80+ Titanium,be quiet dark power 13,A,"Bridgeless PFC, OCP needs tuning on all rails.",118.6,https://cdna.pcpartpicker.com/static/forever/images/product/ac6ebb39db158b2d18a6a847537740f7.256p.jpg,Full,,ATX,Black,ATX 3.x
Thermaltake TOUGHPOWER PF1 ARGB,1050,251.25,80+ Platinum,thermaltake toughpower pf1 argb,A-,"Aggressive fan profile, ~40+ dbA output.",127.05,https://cdna.pcpartpicker.com/static/forever/images/product/9bd27d187b7a01ce2f8470c37e986b05.256p.jpg,Full,,ATX,,ATX 2.x
Silverstone SFX,800,252.56,80+ Titanium,silverstone sfx l sx lti,B,,126.2,https://cdna.pcpartpicker.com/static/forever/images/product/d2602aa202d913e8fa14f7e91531615c.256p.jpg,Full,,SFX,Black,ATX 2.x
Silverstone SX1000-LPT,1000,254.66,80+ Platinum,silverstone sfx l sx platinum,C+,OTP either set over 200C or not present.,98.53823529411765,https://cdna.pcpartpicker.com/static/forever/images/product/7eb5273ec88fa51b14edb4ccaf0f9119.256p.jpg,Full,,SFX,Black,ATX 2.x
Zalman ACRUX,1200,255.58,80+ Platinum,zalman acrux arx ii,B*,,129.45,https://m.media-amazon.com/images/I/41eJjZDUSRL.jpg,Full,,ATX,Black / Silver,ATX 3.x
NZXT C1500,1500,257.89,80+ Platinum,nzxt c series platinum,A+,"Semi-digital, interleaved PFC, magnetic levitation (maglev) bearing fan",76.24285714285715,https://cdna.pcpartpicker.com/static/forever/images/product/fd4b7a21c225de0b0e1ad97e1cfa449d.256p.jpg,Full,,ATX,Black,ATX 3.x
Corsair HX1200i,1200,258.95,80+ Platinum,corsair hx i 2025,A+,"Minor changes on the primary side, overall very similar; merely a refresh. Embossed cables instead of flat cables from older generations. (Fancy)",110.58148148148148,https://cdna.pcpartpicker.com/static/forever/images/product/cdf0213f62ccdb8c0d239d809eca0762.256p.jpg,Full,,ATX,Black,ATX 3.x
Corsair HX1500i (2025),1500,262.89,80+ Platinum,corsair hx i 2025,A+,,130.5814814814815,https://m.media-amazon.com/images/I/419zV-+pQ+L.jpg,Full,,ATX,Black,ATX 3.x
EVGA SuperNOVA 1000 P3,1000,264.0,80+ Platinum,evga supernova p3,B+*,"Limited information, internal shots are not detailed enough to confirm the degree of similarity.",127.35,https://m.media-amazon.com/images/I/41ieN9iOBFL.jpg,Full,,ATX,Black / Silver,ATX 2.x
be quiet! Dark Power 13,1000,264.98,80+ Titanium,be quiet dark power 13,A,"Bridgeless PFC, OCP needs tuning on all rails.",118.6,https://cdna.pcpartpicker.com/static/forever/images/product/7fa3368565fa6e4e0196112cf171e1b5.256p.jpg,Full,,ATX,Black,ATX 3.x
Thermaltake Toughpower SFX,1000,265.02,80+ Gold,thermaltake toughpower sfx gold atx 3 0,A-,OCP is set much higher than necessary on all rails.,128.8,https://m.media-amazon.com/images/I/51ZCkQb5rtL.jpg,Full,,SFX,Black,ATX 3.x
be quiet! Dark Power 14,1200,265.36,80+ Titanium,be quiet dark power 14,A,"Bridgeless PFC, very high component and build quality. OCP needs tuning on all rails. Excellent noise profile.",119.6,https://cdna.pcpartpicker.com/static/forever/images/product/9692c03fcb71660f815bb8dc783228d6.256p.jpg,Full,,ATX,Black,ATX 3.x
Corsair SF1000L,1000,269.0,80+ Gold,No Match,N/A,No Match Info,0,https://cdna.pcpartpicker.com/static/forever/images/product/69f41efe6700ccf556fc1169e8dae4ce.256p.jpg,Full,,SFX,Black,N/A
Corsair HX1500i SHIFT,1500,269.9,,No Match,N/A,No Match Info,0,https://cdna.pcpartpicker.com/static/forever/images/product/05ad1c39e66cb3578b7879e2c7b6943c.256p.jpg,Full / Side,,ATX,Black,N/A
Corsair RM1200x SHIFT,1200,270.12,80+ Gold,corsair rm x shift 2023,A+,Modular inputs on side of PSU rather than the rear. Use caution and check case clearances.,45.57948717948719,https://cdna.pcpartpicker.com/static/forever/images/product/6719e9fc9ce80bbf6c163bef40cb6e0b.256p.jpg,Full / Side,,ATX,Black,ATX 3.x
Thermaltake Toughpower GF1 - TT Premium,1000,276.55,80+ Gold,thermaltake toughpower gf1 premium 2021,A+,,128.2,https://cdna.pcpartpicker.com/static/forever/images/product/6510c4525d0176a77f5f3c6e942ef0db.256p.jpg,Full,,ATX,Black,ATX 2.x
Zalman TeraMax II,850,285.3,80+ Gold,zalman teramax ii se,B+,"1000W has very poor transient response in the 200% ATX 3.1 excursion test, poor regulation on 3.3V, OCP is set way too high on the minor rails.",129.0,https://cdna.pcpartpicker.com/static/forever/images/product/fe5ee1894c4aa0598c1cf5326e9c8499.256p.jpg,Full,,ATX,White,ATX 3.x
Cougar POLAR X2,1200,292.04,80+ Platinum,cougar polar x2 atx 3 0,A,,128.65,https://cdna.pcpartpicker.com/static/forever/images/product/96d163e7f99690830531cf6e4affd14f.256p.jpg,Full,,ATX,White / Gray,ATX 3.x
be quiet! Dark Power Pro 13,1300,299.0,80+ Titanium,be quiet dark power pro 13,A+,"Interleaved PFC; digital operation for primary, APFC and 12V; minor rails are analog.",118.8,https://cdna.pcpartpicker.com/static/forever/images/product/9b430c3ff7af5f5b766cd9653d179624.256p.jpg,Full,,ATX,Black,ATX 3.x
Asus ROG LOKI,1200,299.81,80+ Titanium,asus rog loki titanium,A*,No protections data.,128.6,https://cdna.pcpartpicker.com/static/forever/images/product/dd8adf5a0ffce11e405d510361739c69.256p.jpg,Full,,SFX,Black / White,ATX 3.x
Antec High Current Gamer PRO ATX3.1,1200,299.99,80+ Platinum,antec atom high current gamer hcg pro platinum,A,,109.18888888888888,https://cdna.pcpartpicker.com/static/forever/images/product/4da701dc54ef0803b3b5fbed1999ea28.256p.jpg,Full,,ATX,Black,ATX 3.x
Gigabyte UD1600PM PG5 AI TOP,1600,302.99,80+ Platinum,gigabyte  ud pm ai top,A*,"Need more data before tiering, but the platform is definitely not an off-the-shelf model. Claims to be ""AI ready"" (whatever that means.)",102.38333333333333,https://cdna.pcpartpicker.com/static/forever/images/product/a563f55c3bc97ccb410b0effbf88a7dc.256p.jpg,Full,,ATX,Black,ATX 3.x
FSP Group MEGA TI,1350,304.89,80+ Titanium,fsp fortron sparkle mega ti,A,"Identical to the ASRock Taichi, however until further testing exists, it will not receive a ""+"" grade. See teardown here.",98.42142857142856,https://m.media-amazon.com/images/I/41SnlRR3K+L.jpg,Full,,ATX,Black,ATX 3.x
ASRock Taichi TC-1300T,1300,308.33,80+ Titanium,asrock taichi tc t,A+,"Optional ""5V Boost"" button which increases +5V by 200mV; bridgeless PFC. 12V-2x6 connector has thermistors to act as an ""OTP"".",123.01764705882354,https://cdna.pcpartpicker.com/static/forever/images/product/325b718a376b516128d6977f4aff6d89.256p.jpg,Full,,ATX,Black / Silver,ATX 3.x
Thermaltake Toughpower iRGB PLUS 1200 Platinum,1200,309.77,80+ Platinum,thermaltake toughpower irgb plus platinum,A+,,126.55,https://cdna.pcpartpicker.com/static/forever/images/product/99434f28060d257accfc2f696a9089ae.256p.jpg,Full,,ATX,Black,ATX 2.x
Silverstone SX1000R-PL,1000,312.0,80+ Platinum,silverstone sfx l sx platinum,C+,OTP either set over 200C or not present.,94.61666666666666,https://m.media-amazon.com/images/I/41DZJKtU9NL.jpg,Full,,SFX,Black / White,ATX 2.x
Asus ROG Thor P3 Gaming,1000,316.92,80+ Platinum,asus rog thor platinum iii,A,"Fan profile is extremely relaxed, OCP is set way too high on the minor rails, no FFP despite being an extremely expensive platform.",102.02222222222223,https://cdna.pcpartpicker.com/static/forever/images/product/94bd5dcfc237dedad135b9c8cccd1b4e.256p.jpg,Full,,ATX,Black,ATX 3.x
MSI MEG Ai1300P PCIE5,1300,319.86,80+ Platinum,msi meg ai p pcie5,A+,"Interleaved PFC, semi-digital",105.07948717948719,https://cdna.pcpartpicker.com/static/forever/images/product/dbcc01d16fe6fb17f09bc5e55c3e38ae.256p.jpg,Full,,ATX,Black / Copper,ATX 3.x
MSI MPG Ai1300TS PCIE5,1300,320.97,80+ Titanium,No Match,N/A,No Match Info,0,https://cdna.pcpartpicker.com/static/forever/images/product/751f5293051c6a0310867de9ad213456.256p.jpg,Full,,ATX,Black,N/A
Cooler Master X Mighty 2000 230V,2000,325.0,80+ Platinum,cooler master m2000 platinum,A,Same platform as SilverStone HELA 2050 Platinum.,102.68571428571428,https://cdna.pcpartpicker.com/static/forever/images/product/01ce1b2217f56323e96a173f0cea5277.256p.jpg,Full,,ATX,,ATX 2.x
Silverstone DA1650 Gold,1650,326.87,80+ Gold,silverstone decathlon da gold,B+,"3 year warranty , except in the EU, Australia, and India, where it is covered by a 5 year warranty. A+ tier performance.",103.56206896551724,https://cdna.pcpartpicker.com/static/forever/images/product/776a0bc9db4975f00616e916093031d4.256p.jpg,Full,,ATX,Black / White,ATX 2.x
Cooler Master V1300 Platinum,1300,329.0,80+ Platinum,cooler master v series vanguard platinum 30th anniversary,A,"No internal changes, but 1300W only.",118.35,https://m.media-amazon.com/images/I/41q+Hzk4JxL.jpg,Full,,ATX,Black,ATX 2.x
Silverstone HELA 1300R,1300,329.9,80+ Platinum,silverstone hela r platinum har pm,A,,103.41052631578948,https://m.media-amazon.com/images/I/41P2yKkAkJL.jpg,Full,,ATX,Black,ATX 3.x
SeaSonic VERTEX GX,1200,332.64,80+ Gold,seasonic vertex gold gx,A-,ATX 3.0 transient response could be better. 5VSB OCP is set high.,128.0,https://cdna.pcpartpicker.com/static/forever/images/product/cd1b36dbedbb12a0f2f5b4d713034df3.256p.jpg,Full,,ATX,White,ATX 3.x
Silverstone Extreme 1200R Platinum,1200,338.9,,No Match,N/A,No Match Info,0,https://cdna.pcpartpicker.com/static/forever/images/product/544607f455e930943377aec4e6689055.256p.jpg,Full,,SFX,Black,N/A
Corsair HX1500i (2023),1500,341.73,80+ Platinum,corsair hx i 2023,A+,,129.5814814814815,https://cdna.pcpartpicker.com/static/forever/images/product/f577f1660a609f8936a38ce0193993b2.256p.jpg,Full,,ATX,Black,ATX 3.x
be quiet! Dark Power Pro 13,1600,349.0,80+ Titanium,be quiet dark power pro 13,A+,"Interleaved PFC; digital operation for primary, APFC and 12V; minor rails are analog.",118.8,https://cdna.pcpartpicker.com/static/forever/images/product/e0a34fbe10acaf519ea2ed36a8e7fc2e.256p.jpg,Full,,ATX,Black,ATX 3.x
Asus ROG THOR P2 Gaming,1000,349.0,80+ Platinum,asus rog thor platinum iii,A,"Fan profile is extremely relaxed, OCP is set way too high on the minor rails, no FFP despite being an extremely expensive platform.",102.02222222222223,https://cdna.pcpartpicker.com/static/forever/images/product/a1180b1a2b5e13cb95b839655e89cebc.256p.jpg,Full,,ATX,Silver / Black,ATX 3.x
SeaSonic PRIME PX-1600 ATX 3.0,1600,359.9,80+ Platinum,seasonic prime platinum px,A,,99.75238095238095,https://cdna.pcpartpicker.com/static/forever/images/product/29d187995a8e20dd9c5273063bb790b3.256p.jpg,Full,,ATX,Black / Silver,ATX 3.x
EVGA SuperNOVA 1000G XC,1000,369.67,80+ Gold,evga supernova xc,B*,"No info, but only a 3 year warranty just like the FTW, since EVGA might go under.",128.35,https://cdna.pcpartpicker.com/static/forever/images/product/faad44860e7ccc7e2bce66ce1c62b7d5.256p.jpg,Full,,ATX,Black,ATX 3.x
Thermaltake Toughpower TF1 - TT Premium,1550,369.73,80+ Titanium,thermaltake toughpower tf1,A+,Semi-digital,127.8,https://cdna.pcpartpicker.com/static/forever/images/product/13e4db8617ceca5e24b20be802bfb76b.256p.jpg,Full,,ATX,Black,ATX 2.x
SeaSonic PRIME TX-1300 ATX 3.1,1300,384.68,80+ Titanium,seasonic prime titanium tx atx 3 0,A+,,115.53333333333333,https://cdna.pcpartpicker.com/static/forever/images/product/b7800614df1d052cc7450cbdbf682079.256p.jpg,Full,,ATX,Black / Silver,ATX 3.x
Asus ROG Thor P3 Gaming,1200,390.87,80+ Platinum,asus rog thor platinum iii,A,"Fan profile is extremely relaxed, OCP is set way too high on the minor rails, no FFP despite being an extremely expensive platform.",102.02222222222223,https://cdna.pcpartpicker.com/static/forever/images/product/1091a0f5fe20d6b83eb1455270498b0a.256p.jpg,Full,,ATX,Black,ATX 3.x
Thermaltake Toughpower GF3 TT Premium,1650,391.69,80+ Gold,thermaltake toughpower gf3 premium original tpd fsg,B-,"Very beefy platform, however OTP doesn't work; very loud. Would be tier A- if not for OTP not working.",105.82464788732393,https://cdna.pcpartpicker.com/static/forever/images/product/b61e2d3e03344a41e574c2b58322d8e0.256p.jpg,Full,,ATX,Black,ATX 3.x
Cooler Master V Platinum V2,1600,404.97,80+ Platinum,cooler master v series vanguard platinum v2,A-,"One review showed ripple on the 12V rail at 62mV for the 1600W, other samples were within 50mV. 5VSB OCP is set high.",140.15,https://cdna.pcpartpicker.com/static/forever/images/product/2dd6390872f11da6dee770e09ad832cd.256p.jpg,Full,,ATX,Black / Purple,ATX 3.x
SeaSonic PRIME TX,1300,408.99,80+ Titanium,seasonic prime titanium tx atx 3 0,A+,,119.7,https://cdna.pcpartpicker.com/static/forever/images/product/f6712be842242278a6fc35fa28ea56b9.256p.jpg,Full,,ATX,Black / Silver,ATX 3.x
SeaSonic PRIME TX-1600 ATX 3.1,1600,449.8,80+ Titanium,seasonic prime titanium tx atx 3 0,A+,,115.53333333333333,https://cdna.pcpartpicker.com/static/forever/images/product/d7a128263fc27f3eecbca4d1be407352.256p.jpg,Full,,ATX,Black / Silver,ATX 3.x
